[2024-06-11 11:53:31] [INFO]: {'find_unused_parameters': False, 'enable_float16': True, 'with_test': False, 'fix_BN': False, 'log_iter': 100, 'restore_ckpt_strict': True, 'optimizer_reset': False, 'scheduler_reset': False, 'restore_hint': 0, 'save_iter': 10000, 'save_name': 'GEI_Predict', 'sync_BN': True, 'total_iter': 180000, 'sampler': {'batch_shuffle': True, 'batch_size': [4, 6], 'frames_num_fixed': 30, 'frames_num_max': 40, 'frames_num_min': 20, 'sample_type': 'unfixed_unordered', 'type': 'TripletSampler'}, 'transform': [{'type': 'Compose', 'trf_cfg': [{'type': 'RandomPerspective', 'prob': 0.2}, {'type': 'BaseSilCuttingTransform'}, {'type': 'RandomHorizontalFlip', 'prob': 0.2}, {'type': 'RandomRotate', 'prob': 0.2}]}]}
[2024-06-11 11:53:31] [INFO]: {'model': 'GeiPredict', 'Backbone': {'mode': 'p3d', 'in_channels': 1, 'layers': [1, 1, 1, 1], 'channels': [64, 128, 256, 512]}, 'bin_num': [16]}
[2024-06-11 11:53:33] [INFO]: {'dataset_name': 'GREW', 'dataset_root': '/scratch/aniketk.scee.iitmandi/Datasets/GREW-pkl', 'num_workers': 10, 'dataset_partition': './datasets/GREW/GREW.json', 'remove_no_gallery': False, 'cache': False, 'test_dataset_name': 'GREW'}
[2024-06-11 12:27:46] [INFO]: Iteration 03300, Cost 57.05s, triplet_loss=0.2045, triplet_hard_loss=0.7586, triplet_loss_num=703.9125, triplet_mean_dist=0.7150, gei_loss=2.4766
[2024-06-11 12:28:43] [INFO]: Iteration 03400, Cost 57.16s, triplet_loss=0.2021, triplet_hard_loss=0.7451, triplet_loss_num=710.0506, triplet_mean_dist=0.6936, gei_loss=2.5137
[2024-06-11 12:29:40] [INFO]: Iteration 03500, Cost 56.64s, triplet_loss=0.2012, triplet_hard_loss=0.7317, triplet_loss_num=691.2494, triplet_mean_dist=0.6985, gei_loss=2.8652
[2024-06-11 12:30:36] [INFO]: Iteration 03600, Cost 56.31s, triplet_loss=0.2024, triplet_hard_loss=0.7389, triplet_loss_num=756.6144, triplet_mean_dist=0.6866, gei_loss=2.5410
[2024-06-11 12:31:34] [INFO]: Iteration 03700, Cost 57.71s, triplet_loss=0.2034, triplet_hard_loss=0.7524, triplet_loss_num=764.4163, triplet_mean_dist=0.6746, gei_loss=2.5527
[2024-06-11 12:32:31] [INFO]: Iteration 03800, Cost 57.20s, triplet_loss=0.1965, triplet_hard_loss=0.7250, triplet_loss_num=678.9869, triplet_mean_dist=0.7229, gei_loss=2.4863
[2024-06-11 12:33:27] [INFO]: Iteration 03900, Cost 56.28s, triplet_loss=0.2046, triplet_hard_loss=0.7489, triplet_loss_num=692.5162, triplet_mean_dist=0.7172, gei_loss=2.5117
[2024-06-11 12:34:24] [INFO]: Iteration 04000, Cost 56.91s, triplet_loss=0.2034, triplet_hard_loss=0.7509, triplet_loss_num=665.7625, triplet_mean_dist=0.7258, gei_loss=2.6211
[2024-06-11 12:35:23] [INFO]: Iteration 04100, Cost 58.69s, triplet_loss=0.2023, triplet_hard_loss=0.7509, triplet_loss_num=671.3206, triplet_mean_dist=0.7346, gei_loss=2.4805
[2024-06-11 12:36:20] [INFO]: Iteration 04200, Cost 57.20s, triplet_loss=0.2004, triplet_hard_loss=0.7363, triplet_loss_num=687.7619, triplet_mean_dist=0.7052, gei_loss=2.4590
[2024-06-11 12:37:17] [INFO]: Iteration 04300, Cost 56.73s, triplet_loss=0.2018, triplet_hard_loss=0.7457, triplet_loss_num=658.4919, triplet_mean_dist=0.7167, gei_loss=2.5059
[2024-06-11 12:38:13] [INFO]: Iteration 04400, Cost 56.05s, triplet_loss=0.2064, triplet_hard_loss=0.7435, triplet_loss_num=650.8500, triplet_mean_dist=0.7379, gei_loss=2.4629
[2024-06-11 12:39:10] [INFO]: Iteration 04500, Cost 56.63s, triplet_loss=0.2013, triplet_hard_loss=0.7434, triplet_loss_num=706.4713, triplet_mean_dist=0.7039, gei_loss=2.5176
[2024-06-11 12:40:07] [INFO]: Iteration 04600, Cost 57.27s, triplet_loss=0.2007, triplet_hard_loss=0.7343, triplet_loss_num=699.4688, triplet_mean_dist=0.6975, gei_loss=2.5098
[2024-06-11 12:41:04] [INFO]: Iteration 04700, Cost 56.76s, triplet_loss=0.2041, triplet_hard_loss=0.7592, triplet_loss_num=687.5137, triplet_mean_dist=0.7261, gei_loss=2.5078
[2024-06-11 12:42:00] [INFO]: Iteration 04800, Cost 56.01s, triplet_loss=0.1999, triplet_hard_loss=0.7320, triplet_loss_num=674.2875, triplet_mean_dist=0.7157, gei_loss=2.4551
[2024-06-11 12:42:56] [INFO]: Iteration 04900, Cost 56.13s, triplet_loss=0.2059, triplet_hard_loss=0.7537, triplet_loss_num=648.8331, triplet_mean_dist=0.7398, gei_loss=2.5840
[2024-06-11 12:43:53] [INFO]: Iteration 05000, Cost 56.85s, triplet_loss=0.2032, triplet_hard_loss=0.7463, triplet_loss_num=673.6418, triplet_mean_dist=0.7165, gei_loss=2.6621
[2024-06-11 12:44:50] [INFO]: Iteration 05100, Cost 56.97s, triplet_loss=0.2038, triplet_hard_loss=0.7548, triplet_loss_num=672.3394, triplet_mean_dist=0.7327, gei_loss=2.5195
[2024-06-11 12:45:46] [INFO]: Iteration 05200, Cost 56.57s, triplet_loss=0.2039, triplet_hard_loss=0.7468, triplet_loss_num=661.2894, triplet_mean_dist=0.7411, gei_loss=2.5000
[2024-06-11 12:46:42] [INFO]: Iteration 05300, Cost 56.05s, triplet_loss=0.2046, triplet_hard_loss=0.7616, triplet_loss_num=690.6588, triplet_mean_dist=0.7339, gei_loss=2.4395
[2024-06-11 12:47:39] [INFO]: Iteration 05400, Cost 56.34s, triplet_loss=0.2006, triplet_hard_loss=0.7295, triplet_loss_num=665.7575, triplet_mean_dist=0.7236, gei_loss=2.4453
[2024-06-11 12:48:36] [INFO]: Iteration 05500, Cost 57.10s, triplet_loss=0.2013, triplet_hard_loss=0.7317, triplet_loss_num=613.1100, triplet_mean_dist=0.7499, gei_loss=2.6035
[2024-06-11 12:49:32] [INFO]: Iteration 05600, Cost 56.13s, triplet_loss=0.2067, triplet_hard_loss=0.7541, triplet_loss_num=589.1750, triplet_mean_dist=0.7826, gei_loss=2.5410
[2024-06-11 12:50:28] [INFO]: Iteration 05700, Cost 56.64s, triplet_loss=0.2018, triplet_hard_loss=0.7464, triplet_loss_num=645.3250, triplet_mean_dist=0.7353, gei_loss=2.4648
[2024-06-11 12:51:26] [INFO]: Iteration 05800, Cost 57.22s, triplet_loss=0.2046, triplet_hard_loss=0.7380, triplet_loss_num=631.3494, triplet_mean_dist=0.7448, gei_loss=2.6035
[2024-06-11 12:52:22] [INFO]: Iteration 05900, Cost 56.68s, triplet_loss=0.2012, triplet_hard_loss=0.7358, triplet_loss_num=602.6418, triplet_mean_dist=0.7801, gei_loss=2.5996
[2024-06-11 12:53:18] [INFO]: Iteration 06000, Cost 56.16s, triplet_loss=0.2026, triplet_hard_loss=0.7415, triplet_loss_num=635.5050, triplet_mean_dist=0.7519, gei_loss=2.5020
[2024-06-11 12:54:16] [INFO]: Iteration 06100, Cost 57.54s, triplet_loss=0.2046, triplet_hard_loss=0.7375, triplet_loss_num=644.8293, triplet_mean_dist=0.7506, gei_loss=2.5410
[2024-06-11 12:55:12] [INFO]: Iteration 06200, Cost 56.33s, triplet_loss=0.2042, triplet_hard_loss=0.7533, triplet_loss_num=636.6169, triplet_mean_dist=0.7541, gei_loss=2.5332
[2024-06-11 12:56:10] [INFO]: Iteration 06300, Cost 57.66s, triplet_loss=0.1976, triplet_hard_loss=0.7280, triplet_loss_num=662.7781, triplet_mean_dist=0.7167, gei_loss=2.5938
[2024-06-11 12:57:11] [INFO]: Iteration 06400, Cost 60.66s, triplet_loss=0.2064, triplet_hard_loss=0.7461, triplet_loss_num=655.8412, triplet_mean_dist=0.7592, gei_loss=2.6680
[2024-06-11 12:58:09] [INFO]: Iteration 06500, Cost 57.68s, triplet_loss=0.2019, triplet_hard_loss=0.7420, triplet_loss_num=662.4219, triplet_mean_dist=0.7358, gei_loss=2.6465
[2024-06-11 12:59:06] [INFO]: Iteration 06600, Cost 57.04s, triplet_loss=0.2018, triplet_hard_loss=0.7397, triplet_loss_num=626.2600, triplet_mean_dist=0.7611, gei_loss=2.6133
[2024-06-11 13:00:03] [INFO]: Iteration 06700, Cost 57.06s, triplet_loss=0.2028, triplet_hard_loss=0.7466, triplet_loss_num=610.7037, triplet_mean_dist=0.7926, gei_loss=2.5742
[2024-06-11 13:01:02] [INFO]: Iteration 06800, Cost 59.19s, triplet_loss=0.2042, triplet_hard_loss=0.7525, triplet_loss_num=648.0588, triplet_mean_dist=0.7556, gei_loss=2.5488
[2024-06-11 13:02:05] [INFO]: Iteration 06900, Cost 63.54s, triplet_loss=0.2030, triplet_hard_loss=0.7550, triplet_loss_num=603.2712, triplet_mean_dist=0.7713, gei_loss=2.5547
[2024-06-11 13:03:03] [INFO]: Iteration 07000, Cost 57.18s, triplet_loss=0.2048, triplet_hard_loss=0.7559, triplet_loss_num=635.9519, triplet_mean_dist=0.7572, gei_loss=2.6035
[2024-06-11 13:03:59] [INFO]: Iteration 07100, Cost 56.55s, triplet_loss=0.2012, triplet_hard_loss=0.7315, triplet_loss_num=693.3756, triplet_mean_dist=0.7199, gei_loss=2.5645
[2024-06-11 13:04:56] [INFO]: Iteration 07200, Cost 56.35s, triplet_loss=0.2029, triplet_hard_loss=0.7420, triplet_loss_num=609.0988, triplet_mean_dist=0.7784, gei_loss=2.5820
[2024-06-11 13:05:53] [INFO]: Iteration 07300, Cost 57.19s, triplet_loss=0.2020, triplet_hard_loss=0.7323, triplet_loss_num=600.1881, triplet_mean_dist=0.7854, gei_loss=2.6348
[2024-06-11 13:06:49] [INFO]: Iteration 07400, Cost 56.37s, triplet_loss=0.2054, triplet_hard_loss=0.7527, triplet_loss_num=606.2062, triplet_mean_dist=0.7638, gei_loss=2.6172
[2024-06-11 13:07:46] [INFO]: Iteration 07500, Cost 56.37s, triplet_loss=0.2012, triplet_hard_loss=0.7386, triplet_loss_num=614.5906, triplet_mean_dist=0.7694, gei_loss=2.5723
[2024-06-11 13:08:42] [INFO]: Iteration 07600, Cost 55.99s, triplet_loss=0.2049, triplet_hard_loss=0.7462, triplet_loss_num=574.5062, triplet_mean_dist=0.8023, gei_loss=2.6367
[2024-06-11 13:09:38] [INFO]: Iteration 07700, Cost 56.22s, triplet_loss=0.2018, triplet_hard_loss=0.7343, triplet_loss_num=594.7800, triplet_mean_dist=0.7749, gei_loss=2.5195
[2024-06-11 13:10:34] [INFO]: Iteration 07800, Cost 55.81s, triplet_loss=0.2054, triplet_hard_loss=0.7579, triplet_loss_num=604.2550, triplet_mean_dist=0.7847, gei_loss=2.5176
[2024-06-11 13:11:30] [INFO]: Iteration 07900, Cost 56.38s, triplet_loss=0.2034, triplet_hard_loss=0.7418, triplet_loss_num=587.2963, triplet_mean_dist=0.7917, gei_loss=2.5742
[2024-06-11 13:12:26] [INFO]: Iteration 08000, Cost 56.25s, triplet_loss=0.2030, triplet_hard_loss=0.7450, triplet_loss_num=598.7519, triplet_mean_dist=0.7834, gei_loss=2.5059
[2024-06-11 13:13:23] [INFO]: Iteration 08100, Cost 56.85s, triplet_loss=0.2056, triplet_hard_loss=0.7684, triplet_loss_num=587.9725, triplet_mean_dist=0.7763, gei_loss=2.5625
[2024-06-11 13:14:20] [INFO]: Iteration 08200, Cost 57.08s, triplet_loss=0.2035, triplet_hard_loss=0.7441, triplet_loss_num=612.8081, triplet_mean_dist=0.7650, gei_loss=2.4902
[2024-06-11 13:15:17] [INFO]: Iteration 08300, Cost 57.17s, triplet_loss=0.2039, triplet_hard_loss=0.7432, triplet_loss_num=587.1694, triplet_mean_dist=0.7827, gei_loss=2.5762
[2024-06-11 13:16:14] [INFO]: Iteration 08400, Cost 56.69s, triplet_loss=0.2010, triplet_hard_loss=0.7401, triplet_loss_num=632.2725, triplet_mean_dist=0.7562, gei_loss=2.6250
[2024-06-11 13:17:11] [INFO]: Iteration 08500, Cost 57.22s, triplet_loss=0.2022, triplet_hard_loss=0.7422, triplet_loss_num=642.3937, triplet_mean_dist=0.7641, gei_loss=2.5469
[2024-06-11 13:18:07] [INFO]: Iteration 08600, Cost 56.21s, triplet_loss=0.2013, triplet_hard_loss=0.7357, triplet_loss_num=607.4444, triplet_mean_dist=0.7775, gei_loss=2.4863
[2024-06-11 13:19:04] [INFO]: Iteration 08700, Cost 56.39s, triplet_loss=0.2090, triplet_hard_loss=0.7594, triplet_loss_num=586.6350, triplet_mean_dist=0.8226, gei_loss=2.5254
[2024-06-11 13:20:00] [INFO]: Iteration 08800, Cost 56.39s, triplet_loss=0.2033, triplet_hard_loss=0.7332, triplet_loss_num=611.5969, triplet_mean_dist=0.7683, gei_loss=2.4844
[2024-06-11 13:20:58] [INFO]: Iteration 08900, Cost 57.27s, triplet_loss=0.2002, triplet_hard_loss=0.7257, triplet_loss_num=590.6031, triplet_mean_dist=0.7748, gei_loss=2.5566
[2024-06-11 13:21:54] [INFO]: Iteration 09000, Cost 56.60s, triplet_loss=0.2066, triplet_hard_loss=0.7587, triplet_loss_num=585.4169, triplet_mean_dist=0.7905, gei_loss=2.5801
[2024-06-11 13:22:51] [INFO]: Iteration 09100, Cost 56.36s, triplet_loss=0.2050, triplet_hard_loss=0.7486, triplet_loss_num=617.4069, triplet_mean_dist=0.7816, gei_loss=2.5391
[2024-06-11 13:23:47] [INFO]: Iteration 09200, Cost 56.23s, triplet_loss=0.2033, triplet_hard_loss=0.7399, triplet_loss_num=635.2150, triplet_mean_dist=0.7570, gei_loss=2.4727
[2024-06-11 13:24:43] [INFO]: Iteration 09300, Cost 56.40s, triplet_loss=0.2006, triplet_hard_loss=0.7290, triplet_loss_num=614.1644, triplet_mean_dist=0.7667, gei_loss=2.5410
[2024-06-11 13:25:39] [INFO]: Iteration 09400, Cost 56.10s, triplet_loss=0.2065, triplet_hard_loss=0.7606, triplet_loss_num=571.6856, triplet_mean_dist=0.7958, gei_loss=2.5352
[2024-06-11 13:26:36] [INFO]: Iteration 09500, Cost 56.26s, triplet_loss=0.2030, triplet_hard_loss=0.7495, triplet_loss_num=647.8962, triplet_mean_dist=0.7613, gei_loss=2.5684
[2024-06-11 13:27:32] [INFO]: Iteration 09600, Cost 56.33s, triplet_loss=0.2036, triplet_hard_loss=0.7465, triplet_loss_num=624.3300, triplet_mean_dist=0.7624, gei_loss=2.5352
[2024-06-11 13:28:28] [INFO]: Iteration 09700, Cost 56.03s, triplet_loss=0.2020, triplet_hard_loss=0.7458, triplet_loss_num=594.5306, triplet_mean_dist=0.7900, gei_loss=2.5234
[2024-06-11 13:29:24] [INFO]: Iteration 09800, Cost 55.70s, triplet_loss=0.2017, triplet_hard_loss=0.7400, triplet_loss_num=557.0513, triplet_mean_dist=0.8025, gei_loss=2.5742
[2024-06-11 13:30:20] [INFO]: Iteration 09900, Cost 56.06s, triplet_loss=0.2061, triplet_hard_loss=0.7592, triplet_loss_num=568.9562, triplet_mean_dist=0.8287, gei_loss=2.5293
[2024-06-11 13:31:16] [INFO]: Iteration 10000, Cost 56.44s, triplet_loss=0.2041, triplet_hard_loss=0.7480, triplet_loss_num=585.9056, triplet_mean_dist=0.7951, gei_loss=2.5059
[2024-06-11 13:32:14] [INFO]: Iteration 10100, Cost 57.93s, triplet_loss=0.2016, triplet_hard_loss=0.7354, triplet_loss_num=605.9944, triplet_mean_dist=0.7676, gei_loss=2.6367
[2024-06-11 13:33:11] [INFO]: Iteration 10200, Cost 56.54s, triplet_loss=0.2037, triplet_hard_loss=0.7322, triplet_loss_num=554.3656, triplet_mean_dist=0.7996, gei_loss=2.5664
[2024-06-11 13:34:09] [INFO]: Iteration 10300, Cost 58.39s, triplet_loss=0.2056, triplet_hard_loss=0.7433, triplet_loss_num=596.9288, triplet_mean_dist=0.7840, gei_loss=2.4805
[2024-06-11 13:35:06] [INFO]: Iteration 10400, Cost 56.83s, triplet_loss=0.2052, triplet_hard_loss=0.7422, triplet_loss_num=625.8975, triplet_mean_dist=0.7628, gei_loss=2.4883
[2024-06-11 13:36:03] [INFO]: Iteration 10500, Cost 56.84s, triplet_loss=0.2013, triplet_hard_loss=0.7304, triplet_loss_num=602.1656, triplet_mean_dist=0.7779, gei_loss=2.5449
[2024-06-11 13:36:59] [INFO]: Iteration 10600, Cost 55.96s, triplet_loss=0.2057, triplet_hard_loss=0.7660, triplet_loss_num=572.8500, triplet_mean_dist=0.8019, gei_loss=2.5176
[2024-06-11 13:37:55] [INFO]: Iteration 10700, Cost 56.25s, triplet_loss=0.2014, triplet_hard_loss=0.7236, triplet_loss_num=538.1825, triplet_mean_dist=0.8282, gei_loss=2.4805
[2024-06-11 13:38:51] [INFO]: Iteration 10800, Cost 56.14s, triplet_loss=0.2091, triplet_hard_loss=0.7629, triplet_loss_num=547.3600, triplet_mean_dist=0.8440, gei_loss=2.5938
[2024-06-11 13:39:47] [INFO]: Iteration 10900, Cost 55.85s, triplet_loss=0.2008, triplet_hard_loss=0.7373, triplet_loss_num=580.6694, triplet_mean_dist=0.7983, gei_loss=2.5527
[2024-06-11 13:40:43] [INFO]: Iteration 11000, Cost 56.17s, triplet_loss=0.2042, triplet_hard_loss=0.7416, triplet_loss_num=560.4925, triplet_mean_dist=0.8144, gei_loss=2.5781
[2024-06-11 13:41:39] [INFO]: Iteration 11100, Cost 56.09s, triplet_loss=0.2048, triplet_hard_loss=0.7442, triplet_loss_num=586.8975, triplet_mean_dist=0.8143, gei_loss=2.7129
[2024-06-11 13:42:36] [INFO]: Iteration 11200, Cost 56.47s, triplet_loss=0.2005, triplet_hard_loss=0.7396, triplet_loss_num=581.7056, triplet_mean_dist=0.7901, gei_loss=2.5312
[2024-06-11 13:43:32] [INFO]: Iteration 11300, Cost 56.25s, triplet_loss=0.2072, triplet_hard_loss=0.7481, triplet_loss_num=575.0300, triplet_mean_dist=0.8140, gei_loss=2.4492
